Rm,Sm,Rn,Sn,RS_Gr,RS_Gn,chi2_pvalue,diff_entropy,lsb_diff_entropy,median_prefix_p,chi2_stat,label,photo_id,variant,method,p,density,changed_frac
23379,21708,17037,15599,0.0254974365234375,0.021942138671875,6.012128114994343e-18,6.1898926484472385,0.9999999238621375,3.108905690418364e-11,316.2936831926984,1,175,v2,nsF5,2,0.35,0.0894
23314,21756,17194,15723,0.023773193359375,0.0224456787109375,1.618156821191688e-15,6.187224260711537,0.999999999905157,4.6481086734160545e-08,297.4436162935204,1,175,v3,nsF5,2,0.85,0.2166
23239,21842,17058,15793,0.0213165283203125,0.0193023681640625,3.234700447804445e-20,6.191903004258968,0.9999944149619002,4.532928230412575e-12,333.26509887450146,1,175,v4,matrix,3,0.5,0.0627
22838,22241,16895,16029,0.0091094970703125,0.013214111328125,4.775550086205859e-06,6.191939313677463,0.9999999202370268,3.696033509990607e-05,211.57465496520473,1,175,v5,matrix,2,0.8,0.2001
23908,21610,17096,15604,0.035064697265625,0.02276611328125,1.5685259015861612e-29,6.007203903423959,0.9999997165669139,1.232831948433211e-23,398.49873470030894,0,176,clean,,,,
23876,21624,17088,15642,0.03436279296875,0.022064208984375,3.7184562847069515e-24,6.0066115059638605,0.9999997369265492,4.372119489399632e-19,361.59714080312784,1,176,v0,nsF5,3,0.25,0.0321
23894,21676,17147,15571,0.033843994140625,0.0240478515625,5.975823039888141e-20,6.005837904508385,0.9999997335859673,1.3417403246306301e-14,331.2990062125895,1,176,v1,nsF5,3,0.55,0.0702
23924,21599,17164,15715,0.0354766845703125,0.0221099853515625,4.59571777741888e-18,6.005210776491041,0.9999997435444847,1.2114517081301197e-15,317.1799961117688,1,176,v2,nsF5,2,0.35,0.0887
23914,21661,17246,15572,0.0343780517578125,0.025543212890625,5.2133742159970815e-18,6.002896723197953,0.9999982629390288,4.742063301223246e-13,316.764170599791,1,176,v3,nsF5,2,0.85,0.2156
23673,21824,17042,15697,0.0282135009765625,0.0205230712890625,2.6815618123382395e-19,6.007334971435753,0.9999999953526926,3.0761626493980867e-15,326.4604174991076,1,176,v4,matrix,3,0.5,0.0627
23411,22156,16804,15827,0.0191497802734375,0.0149078369140625,4.974332097353063e-09,6.007583779122931,0.9999990953134108,4.974332097353063e-09,241.84585052844164,1,176,v5,matrix,2,0.8,0.2002
23998,21486,17353,15309,0.038330078125,0.03118896484375,1.5287307890452418e-24,6.097298885777382,0.999997500685008,1.0502070624165472e-14,364.3083377357025,0,177,clean,,,,
23958,21522,17409,15301,0.03717041015625,0.03216552734375,4.928286929535669e-19,6.096624915638155,0.9999969724403798,6.059617304240374e-11,324.4864952147718,1,177,v0,nsF5,3,0.25,0.0321
23969,21523,17442,15236,0.037322998046875,0.033660888671875,8.35474882476191e-20,6.095829217185681,0.9999986794055199,9.782881642128672e-11,330.2226464271854,1,177,v1,nsF5,3,0.55,0.0702
23918,21602,17434,15339,0.03533935546875,0.0319671630859375,1.5303022781472396e-23,6.09537654954941,0.9999999669524797,2.653724049674296e-11,357.2598856839555,1,177,v2,nsF5,2,0.35,0.0891
23900,21634,17424,15385,0.034576416015625,0.0311126708984375,1.4012748586837722e-24,6.092377706197014,0.9999999468773753,2.235968438036933e-09,364.57330877208403,1,177,v3,nsF5,2,0.85,0.2167
23770,21697,17260,15335,0.0316314697265625,0.0293731689453125,3.239031686950683e-17,6.09751347523873,0.999998005924787,2.8405305581345756e-10,310.70073895574524,1,177,v4,matrix,3,0.5,0.0626
23301,22139,17015,15832,0.017730712890625,0.0180511474609375,3.0045426016104147e-08,6.097353081359274,0.999999998219059,0.0020158113152895,234.34586204515332,1,177,v5,matrix,2,0.8,0.2003
23997,21820,17059,15753,0.0332183837890625,0.019927978515625,1.8433828709492455e-56,5.828480321684516,0.99999633168001,3.535270554363071e-24,564.6821381080526,0,178,clean,,,,
23910,21876,17077,15687,0.031036376953125,0.021209716796875,2.9518497177873965e-47,5.827614309490792,0.9999937843595427,4.302626717122507e-18,509.50208661545753,1,178,v0,nsF5,3,0.25,0.0321
23886,21883,17135,15657,0.0305633544921875,0.022552490234375,2.357411702071847e-40,5.82670675594585,0.9999957507655084,2.024025699839574e-16,466.8456617085663,1,178,v1,nsF5,3,0.55,0.0704
24010,21767,17097,15876,0.0342254638671875,0.0186309814453125,4.561900150619334e-35,5.826350416267758,0.9999970398422391,2.597225457753186e-10,433.20872997609035,1,178,v2,nsF5,2,0.35,0.0898
24101,21618,17098,15806,0.0378875732421875,0.01971435546875,2.5214407183726073e-26,5.823561871939229,0.9999994130692195,1.1745345133192106e-10,375.05785060323456,1,178,v3,nsF5,2,0.85,0.2175
23668,22096,16994,15802,0.02398681640625,0.0181884765625,4.0360400217927454e-38,5.828512381162465,0.9999956294610566,4.0084337233287e-17,452.7501770630769,1,178,v4,matrix,3,0.5,0.0626
23588,22120,16811,16105,0.02239990234375,0.010772705078125,1.6226983143451452e-10,5.828708292940062,0.999999914641289,3.885837903971696e-06,254.12076545267027,1,178,v5,matrix,2,0.8,0.2002
30321,15034,25124,11697,0.2332611083984375,0.2048797607421875,2.845169292836054e-259,5.007964525833764,0.9903852558860983,3.6039741850961357e-236,1633.6749654486698,0,179,clean,,,,
29888,15127,24660,11791,0.2252349853515625,0.1963653564453125,1.0340194753566394e-245,5.014157423831117,0.9927035721362256,6.406659871370183e-223,1565.8949554606943,1,179,v0,nsF5,3,0.25,0.0315
29462,15283,24085,11883,0.2163543701171875,0.186187744140625,1.3540880784929394e-234,5.020066590536825,0.9949213742190173,1.5054501413288949e-210,1510.1367674143187,1,179,v1,nsF5,3,0.55,0.0693
29276,15277,23814,11813,0.2136077880859375,0.1831207275390625,3.2034641465133233e-236,5.022425558387115,0.9954144244701973,4.764236513944566e-209,1518.3034864450854,1,179,v2,nsF5,2,0.35,0.0881
28361,15766,22758,12201,0.1921844482421875,0.1610870361328125,2.648374910893675e-200,5.030170834538012,0.9988934205836479,7.145438690068631e-175,1336.8893038522115,1,179,v3,nsF5,2,0.85,0.2138
28240,15694,23029,12215,0.191436767578125,0.165008544921875,1.9100220540418285e-195,5.020077862358767,0.9944907982578957,6.539933406844973e-176,1312.169399276845,1,179,v4,matrix,3,0.5,0.0625
24790,17381,19687,13652,0.1130523681640625,0.0920867919921875,7.15857551080446e-85,5.034416325341082,0.9986603964405789,1.856590877663755e-77,729.0926557486216,1,179,v5,matrix,2,0.8,0.1997
25224,19244,18895,14657,0.09124755859375,0.064666748046875,3.714712615995179e-137,5.82178624583303,0.9998475037584666,6.882093399031146e-94,1010.9425658738487,0,180,clean,,,,
25177,19245,18829,14692,0.09051513671875,0.0631256103515625,1.1240586085326065e-119,5.821607874507004,0.9998835615178756,2.9125600579692344e-81,918.3678844567564,1,180,v0,nsF5,3,0.25,0.0318
25089,19274,18695,14691,0.0887298583984375,0.06109619140625,1.0185929016883648e-99,5.821183153877276,0.9999252108208265,2.949992225528353e-70,810.8085756410148,1,180,v1,nsF5,3,0.55,0.0700
24936,19319,18738,14547,0.0857086181640625,0.0639495849609375,8.303176886424468e-94,5.820932726721076,0.9999170251491217,1.627815062406615e-64,778.4737399439912,1,180,v2,nsF5,2,0.35,0.0884
24732,19460,18608,14614,0.0804443359375,0.060943603515625,1.711774587599957e-50,5.818638056620009,0.9999762891174973,9.512097573716675e-34,530.9829860617526,1,180,v3,nsF5,2,0.85,0.2147
24639,19531,18360,14931,0.07794189453125,0.0523223876953125,7.49300034844887e-96,5.822172853886479,0.9999114948659085,1.616361684901212e-70,789.6857604971435,1,180,v4,matrix,3,0.5,0.0630
23371,20366,17654,15238,0.0458526611328125,0.036865234375,2.7961903481033183e-37,5.822720339109885,0.9999734588743621,3.6902596516263264e-27,449.1643019731647,1,180,v5,matrix,2,0.8,0.2000
35303,5570,32135,7864,0.4536895751953125,0.3703460693359375,0.0,3.1855949467332403,0.9859549369872944,3.661812459723989e-259,3899.1877257744286,0,181,clean,,,,
34562,5817,31353,8025,0.4386138916015625,0.35595703125,0.0,3.202916708002865,0.9894412860273307,1.2408404907579756e-248,3797.237683015111,1,181,v0,nsF5,3,0.25,0.0317
